rxcui,generic_name,has_label,product_type,indications_and_usage,matched_disorders
39786,venlafaxine,True,HUMAN PRESCRIPTION DRUG,"INDICATIONS AND USAGE Venlafaxine tablets, USP are indicated for the treatment of major depressive disorder. The efficacy of venlafaxine tablets, USP in the treatment of major depressive disorder was established in 6 week controlled trials of adult outpatients whose diagnoses corresponded most closely to the DSM-III or DSM-III-R category of major depression and in a 4 week controlled trial of inpatients meeting diagnostic criteria for major depression with melancholia (see CLINICAL TRIALS ). A major depressive episode implies a prominent and relatively persistent depressed or dysphoric mood that usually interferes with daily functioning (nearly every day for at least 2 weeks); it should include at least 4 of the following 8 symptoms: change in appetite, change in sleep, psychomotor agitation or retardation, loss of interest in usual activities or decrease in sexual drive, increased fatigue, feelings of guilt or worthlessness, slowed thinking or impaired concentration, and a suicide attempt or suicidal ideation. The efficacy of venlafaxine hydrochloride extended-release capsules in maintaining an antidepressant response for up to 26 weeks following 8 weeks of acute treatment was demonstrated in a placebo-controlled trial. The efficacy of venlafaxine tablets in maintaining an antidepressant response in patients with recurrent depression who had responded and continued to be improved during an initial 26 weeks of treatment and were then followed for a period of up to 52 weeks was demonstrated in a second placebo-controlled trial (see CLINICAL TRIALS ). Nevertheless, the physician who elects to use venlafaxine tablets/venlafaxine hydrochloride extended-release capsules for extended periods should periodically re-evaluate the long-term usefulness of the drug for the individual patient.",Major Depressive Disorder
1424884,vilanterol,True,HUMAN PRESCRIPTION DRUG,"1 INDICATIONS AND USAGE ANORO ELLIPTA is indicated for the maintenance treatment of patients with chronic obstructive pulmonary disease (COPD). Limitations of Use ANORO ELLIPTA is NOT indicated for the relief of acute bronchospasm or for the treatment of asthma. The safety and effectiveness of ANORO ELLIPTA in asthma have not been established. ANORO ELLIPTA is a combination of umeclidinium, an anticholinergic, and vilanterol, a long-acting beta 2 -adrenergic agonist (LABA), indicated for the maintenance treatment of patients with chronic obstructive pulmonary disease (COPD). ( 1 ) Limitations of Use: Not indicated for relief of acute bronchospasm or for the treatment of asthma. ( 1 , 5.2 )",
1086769,vilazodone,True,HUMAN PRESCRIPTION DRUG,1 INDICATIONS AND USAGE Vilazodone hydrochloride tablets are indicated for the treatment of major depressive disorder (MDD) in adults [see Clinical Studies (14)]. Vilazodone hydrochloride tablets are indicated for the treatment of major depressive disorder (MDD) in adults (1).,Major Depressive Disorder
11248,vitamin B12,True,HUMAN PRESCRIPTION DRUG,,
11256,vitamin E,True,HUMAN OTC DRUG,Uses reduces underarm wetness,
1455099,vortioxetine,True,HUMAN PRESCRIPTION DRUG,"1 INDICATIONS AND USAGE TRINTELLIX is indicated for the treatment of major depressive disorder (MDD) in adults. TRINTELLIX is indicated for the treatment of major depressive disorder (MDD) in adults ( 1 , 14 ).",Major Depressive Disorder
11289,warfarin,True,HUMAN PRESCRIPTION DRUG,"1 INDICATIONS AND USAGE Warfarin sodium tablets are indicated for: Prophylaxis and treatment of venous thrombosis and its extension, pulmonary embolism (PE). Prophylaxis and treatment of thromboembolic complications associated with atrial fibrillation (AF) and/or cardiac valve replacement. Reduction in the risk of death, recurrent myocardial infarction (MI), and thromboembolic events such as stroke or systemic embolization after myocardial infarction. Limitations of Use Warfarin sodium tablets have no direct effect on an established thrombus, nor does it reverse ischemic tissue damage. Once a thrombus has occurred, however, the goals of anticoagulant treatment are to prevent further extension of the formed clot and to prevent secondary thromboembolic complications that may result in serious and possibly fatal sequelae. Warfarin sodium tablets are a vitamin K antagonist indicated for: Prophylaxis and treatment of venous thrombosis and its extension, pulmonary embolism ( 1 ) Prophylaxis and treatment of thromboembolic complications associated with atrial fibrillation and/or cardiac valve replacement ( 1 ) Reduction in the risk of death, recurrent myocardial infarction, and thromboembolic events such as stroke or systemic embolization after myocardial infarction ( 1 ) Limitations of Use Warfarin sodium tablets have no direct effect on an established thrombus, nor does it reverse ischemic tissue damage. ( 1 )",
2694828,xanomeline,True,HUMAN PRESCRIPTION DRUG,"1 INDICATIONS AND USAGE COBENFY is indicated for the treatment of schizophrenia in adults. COBENFY is a combination of xanomeline, a muscarinic agonist, and trospium chloride, a muscarinic antagonist, indicated for the treatment of schizophrenia in adults. ( 1 )",Schizophrenia
220982,yohimbine,False,,,
74667,zaleplon,True,HUMAN PRESCRIPTION DRUG,INDICATIONS AND USAGE Zaleplon capsules are indicated for the short-term treatment of insomnia. Zaleplon capsules have been shown to decrease the time to sleep onset for up to 30 days in controlled clinical studies (see Clinical Trials under CLINICAL PHARMACOLOGY ). It has not been shown to increase total sleep time or decrease the number of awakenings. The clinical trials performed in support of efficacy ranged from a single night to 5 weeks in duration. The final formal assessments of sleep latency were performed at the end of treatment.,Insomnia
68503,ziconotide,True,HUMAN PRESCRIPTION DRUG,"1 INDICATIONS AND USAGE PRIALT (ziconotide) solution, intrathecal infusion is indicated for the management of severe chronic pain in adult patients for whom intrathecal therapy is warranted, and who are intolerant of or refractory to other treatment, such as systemic analgesics, adjunctive therapies, or intrathecal morphine. PRIALT (ziconotide) solution, intrathecal infusion is an N-type calcium channel antagonist indicated for the management of severe chronic pain in patients for whom intrathecal therapy is warranted, and who are intolerant of or refractory to other treatment, such as systemic analgesics, adjunctive therapies, or intrathecal morphine. ( 1 )",
115698,ziprasidone,True,HUMAN PRESCRIPTION DRUG,"1 INDICATIONS AND USAGE Ziprasidone capsules are indicated for the treatment of schizophrenia, as monotherapy for the acute treatment of bipolar manic or mixed episodes, and as an adjunct to lithium or valproate for the maintenance treatment of bipolar disorder. When deciding among the alternative treatments available for the condition needing treatment, the prescriber should consider the finding of ziprasidone’s greater capacity to prolong the QT/QTc interval compared to several other antipsychotic drugs [see Warnings and Precautions ( 5.3 ) ]. Prolongation of the QTc interval is associated in some other drugs with the ability to cause torsade de pointes-type arrhythmia, a potentially fatal polymorphic ventricular tachycardia, and sudden death. In many cases this would lead to the conclusion that other drugs should be tried first. Whether ziprasidone will cause torsade de pointes or increase the rate of sudden death is not yet known [see Warnings and Precautions ( 5.3 ) ] Schizophrenia Ziprasidone capsules are indicated for the treatment of schizophrenia in adults [see Clinical Studies ( 14.1 ) ]. Bipolar I Disorder (Acute Mixed or Manic Episodes and Maintenance Treatment as an Adjunct to Lithium or Valproate) Ziprasidone capsules are indicated as monotherapy for the acute treatment of adults with manic or mixed episodes associated with bipolar I disorder [see Clinical Studies ( 14.2 )]. Ziprasidone capsules are indicated as an adjunct to lithium or valproate for the maintenance treatment of bipolar I disorder in adults [see Clinical Studies ( 14.2 ) ]. Ziprasidone capsule is an atypical antipsychotic. In choosing among treatments, prescribers should be aware of the capacity of ziprasidone capsule to prolong the QT interval and may consider the use of other drugs first. (1) Ziprasidone capsules are indicated for the: • treatment of schizophrenia in adults. ( 1 ) • acute treatment of adults as monotherapy of manic or mixed episodes associated with bipolar I disorder. ( 1 ) • maintenance treatment of bipolar I disorder as an adjunct to lithium or valproate in adults. ( 1 )",Bipolar Disorder; Schizophrenia
39993,zolpidem,True,HUMAN PRESCRIPTION DRUG,"1 INDICATIONS AND USAGE Zolpidem Tartrate Tablets is indicated for the short-term treatment of insomnia characterized by difficulties with sleep initiation. Zolpidem Tartrate Tablets has been shown to decrease sleep latency for up to 35 days in controlled clinical studies [see Clinical Studies ( 14 )]. The clinical trials performed in support of efficacy were 4–5 weeks in duration with the final formal assessments of sleep latency performed at the end of treatment. Zolpidem Tartrate Tablets, a gamma-aminobutyric acid (GABA) A receptor positive modulator, is indicated for the short-term treatment of insomnia characterized by difficulties with sleep initiation. ( 1 )",Insomnia
2669905,zuranolone,True,HUMAN PRESCRIPTION DRUG,1 INDICATIONS AND USAGE ZURZUVAE is indicated for the treatment of postpartum depression (PPD) in adults. ZURZUVAE is a neuroactive steroid gamma-aminobutyric acid (GABA) A receptor positive modulator indicated for the treatment of postpartum depression (PPD) in adults. ( 1 ),
